Product_ID,Sale_Date,Sales_Rep,Quantity_Sold,Product_Category,Unit_Cost,Unit_Sale_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Total_Sale_Amount_No_Discount,Total_Sale_Amount_with_Discount,Total_Unit_Cost_of_Sale,Total_Profit_Per_Sale,Provence,Provence_and_Sales_Rep
1003,2023-02-19,Alice,45,Electronics,4974.14,5227.93,New,0.21,Bank Transfer,Online,235256.85,185852.91,223836.30000000002,-37983.39,Leinster,Leinster-Alice
1050,2023-07-18,Eve,43,Furniture,4834.47,4973.38,Returning,0.03,Bank Transfer,Online,213855.34,207439.68,207882.21000000002,-442.53,Munster,Munster-Eve
1012,2023-12-15,Bob,13,Electronics,2231.66,2596.61,Returning,0.09,Bank Transfer,Retail,33755.93,30717.9,29011.579999999998,1706.32,Connacht,Connacht-Bob
1065,2023-06-30,Eve,13,Furniture,1339.0,1441.88,Returning,0.23,Credit Card,Retail,18744.440000000002,14433.22,17407.0,-2973.78,Munster,Munster-Eve
1054,2023-01-24,Bob,22,Electronics,4200.08,4647.28,Returning,0.11,Cash,Online,102240.15999999999,90993.74,92401.76,-1408.02,Leinster,Leinster-Bob
1005,2023-11-12,Eve,28,Clothing,3592.32,3813.48,New,0.07,Credit Card,Retail,106777.44,99303.02,100584.96,-1281.94,Leinster,Leinster-Eve
1094,2023-02-15,Charlie,47,Food,3450.36,3557.38,New,0.2,Credit Card,Online,167196.86000000002,133757.49,162166.92,-28409.43,Munster,Munster-Charlie
1094,2023-01-15,Bob,45,Furniture,4470.91,4695.54,Returning,0.06,Cash,Retail,211299.3,198621.34,201190.94999999998,-2569.61,Ulster,Ulster-Bob
1057,2023-06-02,Eve,22,Food,3462.61,3672.89,Returning,0.27,Credit Card,Online,80803.58,58986.61,76177.42,-17190.81,Leinster,Leinster-Eve
1017,2023-08-10,Alice,43,Furniture,1454.8,1674.97,New,0.03,Credit Card,Online,72023.71,69863.0,62556.4,7306.6,Ulster,Ulster-Alice
1047,2023-07-25,Charlie,19,Furniture,3484.62,3781.55,Returning,0.21,Credit Card,Retail,71849.45,56761.07,66207.78,-9446.71,Leinster,Leinster-Charlie
1023,2023-09-30,Charlie,8,Furniture,1563.78,1829.16,Returning,0.15,Cash,Online,14633.28,12438.29,12510.24,-71.95,Ulster,Ulster-Charlie
1079,2023-08-24,Alice,8,Clothing,3808.23,3891.62,Returning,0.26,Bank Transfer,Online,31132.96,23038.39,30465.84,-7427.45,Ulster,Ulster-Alice
1085,2023-12-06,Eve,42,Electronics,3117.75,3159.88,New,0.04,Cash,Retail,132714.96,127406.36,130945.5,-3539.14,Ulster,Ulster-Eve
1014,2023-08-16,David,26,Furniture,433.19,800.6,Returning,0.2,Cash,Online,20815.600000000002,16652.48,11262.94,5389.54,Munster,Munster-David
1066,2023-01-09,Alice,48,Clothing,2588.54,2872.8,New,0.17,Cash,Online,137894.40000000002,114452.35,124249.92,-9797.57,Ulster,Ulster-Alice
1075,2023-06-15,Eve,26,Furniture,1749.34,1935.25,New,0.14,Credit Card,Online,50316.5,43272.19,45482.84,-2210.65,Ulster,Ulster-Eve
1051,2023-11-15,Alice,23,Electronics,1676.42,2082.52,New,0.15,Bank Transfer,Retail,47897.96,40713.27,38557.66,2155.61,Ulster,Ulster-Alice
1038,2023-08-02,Alice,43,Furniture,3031.17,3231.32,Returning,0.22,Cash,Retail,138946.76,108378.47,130340.31,-21961.84,Leinster,Leinster-Alice
1064,2023-04-27,Bob,13,Clothing,1645.51,2045.53,Returning,0.28,Cash,Retail,26591.89,19146.16,21391.63,-2245.47,Ulster,Ulster-Bob
1098,2023-12-10,Eve,28,Electronics,3895.62,4055.44,New,0.03,Bank Transfer,Retail,113552.32,110145.75,109077.36,1068.39,Leinster,Leinster-Eve
1038,2023-03-13,David,9,Clothing,400.42,446.11,New,0.01,Bank Transfer,Retail,4014.9900000000002,3974.84,3603.78,371.06,Ulster,Ulster-David
1050,2023-03-05,Bob,20,Electronics,3318.92,3785.91,New,0.24,Bank Transfer,Online,75718.2,57545.83,66378.4,-8832.57,Ulster,Ulster-Bob
1098,2023-07-24,Alice,19,Electronics,4055.51,4258.84,Returning,0.03,Credit Card,Online,80917.96,78490.42,77054.69,1435.73,Munster,Munster-Alice
1082,2023-07-28,Alice,48,Food,3380.52,3778.94,Returning,0.3,Bank Transfer,Online,181389.12,126972.38,162264.96,-35292.58,Leinster,Leinster-Alice
1030,2023-03-13,Alice,39,Food,2511.28,2658.06,New,0.19,Credit Card,Retail,103664.34,83968.12,97939.92000000001,-13971.8,Ulster,Ulster-Alice
1079,2023-10-04,Eve,12,Food,4754.02,5080.74,New,0.2,Cash,Online,60968.88,48775.1,57048.240000000005,-8273.14,Leinster,Leinster-Eve
1091,2023-10-01,Eve,15,Electronics,1534.7,1972.62,Returning,0.06,Credit Card,Retail,29589.3,27813.94,23020.5,4793.44,Leinster,Leinster-Eve
1051,2023-11-16,Bob,31,Furniture,144.88,175.29,New,0.07,Bank Transfer,Online,5433.99,5053.61,4491.28,562.33,Connacht,Connacht-Bob
1063,2023-12-04,David,14,Clothing,2188.35,2605.36,Returning,0.2,Credit Card,Retail,36475.04,29180.03,30636.899999999998,-1456.87,Munster,Munster-David
1098,2024-01-01,Bob,11,Clothing,213.41,503.36,Returning,0.27,Bank Transfer,Online,5536.96,4041.98,2347.5099999999998,1694.47,Munster,Munster-Bob
1052,2023-04-05,Charlie,26,Clothing,4771.99,5079.65,New,0.29,Credit Card,Online,132070.9,93770.34,124071.73999999999,-30301.4,Munster,Munster-Charlie
1038,2023-06-15,Alice,42,Food,1089.09,1355.44,New,0.06,Cash,Retail,56928.48,53512.77,45741.78,7770.99,Connacht,Connacht-Alice
1097,2023-02-01,Alice,27,Electronics,3955.19,4393.68,Returning,0.04,Credit Card,Online,118629.36000000002,113884.19,106790.13,7094.06,Connacht,Connacht-Alice
1088,2023-01-11,Alice,11,Food,3884.13,3915.41,Returning,0.02,Cash,Online,43069.509999999995,42208.12,42725.43,-517.31,Munster,Munster-Alice
1079,2023-10-28,Bob,38,Furniture,1127.76,1265.66,Returning,0.26,Bank Transfer,Retail,48095.08,35590.36,42854.88,-7264.52,Connacht,Connacht-Bob
1030,2023-08-05,Bob,34,Electronics,3125.07,3564.19,Returning,0.09,Cash,Online,121182.46,110276.04,106252.38,4023.66,Connacht,Connacht-Bob
1051,2023-10-16,Alice,43,Clothing,287.99,666.64,Returning,0.0,Bank Transfer,Online,28665.52,28665.52,12383.57,16281.95,Connacht,Connacht-Alice
1081,2023-04-12,Bob,19,Food,2443.69,2462.34,New,0.07,Bank Transfer,Retail,46784.46000000001,43509.55,46430.11,-2920.56,Munster,Munster-Bob
1005,2023-09-24,Eve,6,Food,122.5,385.83,Returning,0.1,Cash,Retail,2314.98,2083.48,735.0,1348.48,Munster,Munster-Eve
1029,2023-08-02,Eve,46,Furniture,4609.66,4879.15,Returning,0.3,Cash,Retail,224440.9,157108.63,212044.36,-54935.73,Munster,Munster-Eve
1004,2023-06-28,Bob,38,Furniture,4881.63,5088.06,Returning,0.16,Credit Card,Retail,193346.28000000003,162410.88,185501.94,-23091.06,Connacht,Connacht-Bob
1010,2023-03-29,Alice,49,Food,1150.3,1306.02,New,0.06,Credit Card,Retail,63994.979999999996,60155.28,56364.7,3790.58,Munster,Munster-Alice
1056,2023-02-10,Bob,42,Furniture,1080.12,1424.17,New,0.1,Cash,Online,59815.14,53833.63,45365.03999999999,8468.59,Connacht,Connacht-Bob
1017,2023-03-17,Bob,28,Clothing,3780.91,3892.73,Returning,0.1,Cash,Retail,108996.44,98096.8,105865.48,-7768.68,Ulster,Ulster-Bob
1074,2023-02-15,Bob,1,Furniture,1304.23,1705.71,Returning,0.01,Cash,Retail,1705.71,1688.65,1304.23,384.42,Connacht,Connacht-Bob
1017,2023-06-09,Charlie,35,Furniture,4480.63,4884.12,New,0.04,Cash,Online,170944.19999999998,164106.43,156822.05000000002,7284.38,Leinster,Leinster-Charlie
1084,2023-03-21,Eve,40,Food,2890.95,3104.43,New,0.21,Bank Transfer,Online,124177.2,98099.99,115638.0,-17538.01,Munster,Munster-Eve
1088,2023-11-06,David,8,Food,1786.35,1935.29,New,0.04,Cash,Online,15482.32,14863.03,14290.8,572.23,Munster,Munster-David
1069,2023-03-27,David,47,Electronics,4171.83,4320.93,New,0.07,Cash,Online,203083.71000000002,188867.85,196076.01,-7208.16,Leinster,Leinster-David
1034,2023-04-02,Charlie,7,Electronics,2492.36,2738.68,Returning,0.11,Cash,Online,19170.76,17061.98,17446.52,-384.54,Connacht,Connacht-Charlie
1006,2023-05-28,Bob,11,Food,4562.58,4925.17,New,0.23,Cash,Retail,54176.87,41716.19,50188.38,-8472.19,Ulster,Ulster-Bob
1053,2023-06-10,Charlie,39,Furniture,4643.67,4829.52,Returning,0.17,Bank Transfer,Online,188351.28000000003,156331.56,181103.13,-24771.57,Leinster,Leinster-Charlie
1066,2023-07-21,Charlie,4,Furniture,868.83,1177.75,Returning,0.21,Credit Card,Retail,4711.0,3721.69,3475.32,246.37,Leinster,Leinster-Charlie
1077,2023-08-30,Alice,25,Electronics,61.5,258.92,New,0.17,Credit Card,Online,6473.0,5372.59,1537.5,3835.09,Connacht,Connacht-Alice
1043,2023-12-19,Eve,12,Electronics,4920.46,5079.68,New,0.21,Credit Card,Retail,60956.16,48155.37,59045.520000000004,-10890.15,Munster,Munster-Eve
1075,2023-01-02,David,26,Electronics,4535.38,4557.56,New,0.0,Credit Card,Online,118496.56000000001,118496.56,117919.88,576.68,Connacht,Connacht-David
1023,2023-08-13,Bob,38,Clothing,324.45,336.37,New,0.28,Credit Card,Retail,12782.06,9203.08,12329.1,-3126.02,Leinster,Leinster-Bob
1055,2023-10-16,David,46,Clothing,4173.52,4294.85,Returning,0.03,Bank Transfer,Retail,197563.1,191636.21,191981.92,-345.71,Leinster,Leinster-David
1080,2023-08-21,David,12,Electronics,2316.13,2525.27,Returning,0.12,Credit Card,Retail,30303.239999999998,26666.85,27793.56,-1126.71,Munster,Munster-David
1095,2023-03-18,Eve,43,Furniture,1331.86,1758.98,Returning,0.23,Bank Transfer,Retail,75636.14,58239.83,57269.979999999996,969.85,Munster,Munster-Eve
1075,2023-04-26,David,37,Electronics,4399.8,4801.06,New,0.13,Bank Transfer,Retail,177639.22,154546.12,162792.6,-8246.48,Munster,Munster-David
1016,2023-06-03,David,46,Clothing,1023.5,1164.41,Returning,0.28,Credit Card,Retail,53562.86,38565.26,47081.0,-8515.74,Connacht,Connacht-David
1008,2023-04-13,Charlie,24,Furniture,4739.13,4868.95,New,0.14,Credit Card,Retail,116854.79999999999,100495.13,113739.12,-13243.99,Munster,Munster-Charlie
1004,2023-07-13,Eve,16,Clothing,1067.83,1189.22,Returning,0.26,Credit Card,Retail,19027.52,14080.36,17085.28,-3004.92,Leinster,Leinster-Eve
1004,2023-06-15,Alice,13,Furniture,3087.73,3263.96,New,0.24,Cash,Retail,42431.48,32247.92,40140.49,-7892.57,Leinster,Leinster-Alice
1056,2023-12-25,Bob,25,Clothing,1154.28,1408.4,Returning,0.29,Bank Transfer,Retail,35210.0,24999.1,28857.0,-3857.9,Ulster,Ulster-Bob
1025,2023-03-31,David,4,Furniture,2751.06,2976.01,Returning,0.28,Credit Card,Online,11904.04,8570.91,11004.24,-2433.33,Connacht,Connacht-David
1067,2023-06-23,Bob,11,Furniture,3435.68,3552.63,New,0.27,Cash,Retail,39078.93,28527.62,37792.479999999996,-9264.86,Ulster,Ulster-Bob
1096,2023-05-02,Alice,32,Furniture,991.63,1065.55,Returning,0.22,Bank Transfer,Retail,34097.6,26596.13,31732.16,-5136.03,Leinster,Leinster-Alice
1067,2023-05-23,Bob,49,Furniture,2628.38,2644.54,Returning,0.11,Cash,Online,129582.45999999999,115328.39,128790.62000000001,-13462.23,Ulster,Ulster-Bob
1027,2023-04-16,Alice,7,Food,2371.85,2457.29,New,0.03,Cash,Retail,17201.03,16685.0,16602.95,82.05,Leinster,Leinster-Alice
1093,2023-11-01,Charlie,46,Clothing,401.64,757.26,New,0.21,Credit Card,Retail,34833.96,27518.83,18475.44,9043.39,Ulster,Ulster-Charlie
1032,2023-12-26,David,11,Clothing,4100.62,4230.0,New,0.29,Bank Transfer,Online,46530.0,33036.3,45106.82,-12070.52,Munster,Munster-David
1050,2023-11-13,Alice,28,Food,1711.63,1951.24,New,0.22,Cash,Online,54634.72,42615.08,47925.64,-5310.56,Ulster,Ulster-Alice
1061,2023-05-03,Bob,41,Furniture,2894.18,3193.92,New,0.28,Bank Transfer,Retail,130950.72,94284.52,118661.37999999999,-24376.86,Munster,Munster-Bob
1051,2023-01-09,David,23,Furniture,2598.18,3042.73,Returning,0.24,Credit Card,Online,69982.79,53186.92,59758.14,-6571.22,Munster,Munster-David
1019,2023-09-19,Charlie,45,Clothing,2590.64,3036.18,New,0.05,Bank Transfer,Retail,136628.1,129796.7,116578.79999999999,13217.9,Connacht,Connacht-Charlie
1021,2023-03-14,David,23,Food,580.75,956.16,Returning,0.07,Cash,Retail,21991.68,20452.26,13357.25,7095.01,Munster,Munster-David
1005,2023-12-25,Alice,28,Furniture,2146.24,2173.47,Returning,0.1,Cash,Retail,60857.159999999996,54771.44,60094.719999999994,-5323.28,Munster,Munster-Alice
1082,2023-08-11,Charlie,43,Furniture,2289.22,2581.0,New,0.05,Bank Transfer,Online,110983.0,105433.85,98436.45999999999,6997.39,Ulster,Ulster-Charlie
1092,2023-02-10,Bob,47,Furniture,3681.53,4076.96,Returning,0.17,Cash,Retail,191617.12,159042.21,173031.91,-13989.7,Leinster,Leinster-Bob
1042,2023-07-23,Charlie,26,Electronics,4208.09,4226.56,Returning,0.29,Cash,Retail,109890.56000000001,78022.3,109410.34,-31388.04,Connacht,Connacht-Charlie
1061,2023-09-21,Charlie,25,Food,2747.66,3027.01,New,0.23,Cash,Online,75675.25,58269.94,68691.5,-10421.56,Munster,Munster-Charlie
1022,2023-11-24,Eve,29,Furniture,479.58,909.88,Returning,0.13,Credit Card,Retail,26386.52,22956.27,13907.82,9048.45,Connacht,Connacht-Eve
1021,2023-06-27,Charlie,19,Electronics,1222.4,1464.71,New,0.0,Credit Card,Retail,27829.49,27829.49,23225.600000000002,4603.89,Ulster,Ulster-Charlie
1070,2023-12-14,Charlie,33,Food,866.42,878.43,New,0.09,Cash,Retail,28988.19,26379.25,28591.859999999997,-2212.61,Munster,Munster-Charlie
1001,2023-11-14,David,36,Furniture,666.84,682.24,New,0.16,Bank Transfer,Retail,24560.64,20630.94,24006.24,-3375.3,Ulster,Ulster-David
1005,2023-03-25,Bob,14,Clothing,1861.2,2075.35,Returning,0.1,Credit Card,Retail,29054.899999999998,26149.41,26056.8,92.61,Connacht,Connacht-Bob
1012,2023-11-14,David,14,Electronics,1185.5,1271.45,Returning,0.03,Bank Transfer,Retail,17800.3,17266.29,16597.0,669.29,Ulster,Ulster-David
1090,2023-04-21,David,35,Electronics,1130.6,1466.18,Returning,0.13,Cash,Online,51316.3,44645.18,39571.0,5074.18,Connacht,Connacht-David
1046,2023-09-08,Alice,30,Furniture,320.73,678.04,Returning,0.08,Cash,Retail,20341.199999999997,18713.9,9621.900000000001,9092.0,Ulster,Ulster-Alice
1034,2023-01-07,David,28,Furniture,137.47,234.63,New,0.27,Bank Transfer,Retail,6569.639999999999,4795.84,3849.16,946.68,Connacht,Connacht-David
1049,2023-03-25,Eve,17,Electronics,558.7,1004.08,Returning,0.03,Credit Card,Online,17069.36,16557.28,9497.900000000001,7059.38,Leinster,Leinster-Eve
1078,2023-07-27,Eve,3,Clothing,902.38,1128.91,New,0.01,Bank Transfer,Retail,3386.7300000000005,3352.86,2707.14,645.72,Ulster,Ulster-Eve
1090,2023-11-10,Alice,16,Clothing,2183.37,2263.36,Returning,0.0,Bank Transfer,Retail,36213.76,36213.76,34933.92,1279.84,Ulster,Ulster-Alice
1045,2023-01-22,Bob,46,Food,2577.08,2961.56,Returning,0.1,Cash,Online,136231.76,122608.58,118545.68,4062.9,Leinster,Leinster-Bob
1027,2023-01-03,Bob,30,Furniture,745.93,1143.02,Returning,0.2,Credit Card,Online,34290.6,27432.48,22377.899999999998,5054.58,Leinster,Leinster-Bob
1073,2023-05-07,David,29,Clothing,2152.68,2475.93,Returning,0.22,Bank Transfer,Online,71801.97,56005.54,62427.719999999994,-6422.18,Ulster,Ulster-David
1026,2023-10-24,David,45,Food,1741.66,2169.86,Returning,0.14,Credit Card,Online,97643.70000000001,83973.58,78374.7,5598.88,Leinster,Leinster-David
1047,2023-07-07,David,15,Clothing,957.95,1329.26,New,0.21,Cash,Online,19938.9,15751.73,14369.25,1382.48,Munster,Munster-David
1086,2023-12-28,Bob,46,Furniture,83.86,526.14,Returning,0.11,Credit Card,Online,24202.44,21540.17,3857.56,17682.61,Connacht,Connacht-Bob
1056,2023-01-14,Charlie,25,Food,2361.74,2584.35,Returning,0.2,Cash,Online,64608.75,51687.0,59043.49999999999,-7356.5,Connacht,Connacht-Charlie
1094,2023-01-12,Eve,38,Food,3443.98,3820.3,Returning,0.01,Credit Card,Retail,145171.4,143719.69,130871.24,12848.45,Connacht,Connacht-Eve
1063,2023-03-28,Charlie,42,Food,1170.07,1669.95,Returning,0.12,Bank Transfer,Retail,70137.90000000001,61721.35,49142.939999999995,12578.41,Munster,Munster-Charlie
1048,2023-01-12,Charlie,47,Clothing,702.44,1067.66,New,0.24,Cash,Retail,50180.020000000004,38136.82,33014.68,5122.14,Leinster,Leinster-Charlie
1061,2023-01-25,Bob,38,Furniture,4440.86,4506.81,Returning,0.24,Bank Transfer,Online,171258.78000000003,130156.67,168752.68,-38596.01,Leinster,Leinster-Bob
1081,2023-10-28,Charlie,23,Food,1411.37,1675.35,New,0.21,Cash,Retail,38533.049999999996,30441.11,32461.51,-2020.4,Ulster,Ulster-Charlie
1026,2023-08-31,Alice,25,Electronics,1156.88,1454.68,Returning,0.06,Credit Card,Online,36367.0,34184.98,28922.000000000004,5262.98,Leinster,Leinster-Alice
1036,2023-05-02,David,42,Furniture,4292.63,4387.99,New,0.07,Credit Card,Retail,184295.58,171394.89,180290.46,-8895.57,Ulster,Ulster-David
1001,2023-05-27,Alice,7,Electronics,4094.68,4576.5,New,0.3,Cash,Retail,32035.5,22424.85,28662.76,-6237.91,Munster,Munster-Alice
1008,2023-02-24,Eve,22,Electronics,2269.32,2365.35,New,0.03,Cash,Retail,52037.7,50476.57,49925.04,551.53,Connacht,Connacht-Eve
1099,2023-08-26,David,17,Food,2471.73,2568.73,New,0.05,Cash,Retail,43668.41,41484.99,42019.41,-534.42,Connacht,Connacht-David
1052,2023-12-22,Charlie,18,Food,1127.86,1586.29,New,0.04,Credit Card,Online,28553.22,27411.09,20301.48,7109.61,Connacht,Connacht-Charlie
1079,2023-06-22,Eve,49,Clothing,437.59,675.54,Returning,0.1,Cash,Online,33101.46,29791.31,21441.91,8349.4,Leinster,Leinster-Eve
1047,2023-08-09,David,41,Clothing,2888.49,2929.45,New,0.06,Cash,Retail,120107.45,112901.0,118428.09,-5527.09,Ulster,Ulster-David
1056,2023-04-29,Charlie,10,Clothing,536.81,839.92,Returning,0.15,Bank Transfer,Online,8399.199999999999,7139.32,5368.099999999999,1771.22,Ulster,Ulster-Charlie
1086,2023-11-05,Alice,10,Furniture,2273.91,2578.8,New,0.14,Cash,Online,25788.0,22177.68,22739.1,-561.42,Munster,Munster-Alice
1014,2023-07-02,David,7,Clothing,4705.46,4747.07,New,0.27,Bank Transfer,Retail,33229.49,24257.53,32938.22,-8680.69,Leinster,Leinster-David
1090,2023-10-15,Charlie,48,Electronics,4766.53,5253.07,Returning,0.01,Bank Transfer,Online,252147.36,249625.89,228793.44,20832.45,Munster,Munster-Charlie
1028,2023-11-03,Alice,38,Clothing,1234.69,1511.26,New,0.1,Bank Transfer,Online,57427.88,51685.09,46918.22,4766.87,Ulster,Ulster-Alice
1087,2023-10-27,Eve,27,Food,3139.36,3423.66,New,0.18,Credit Card,Online,92438.81999999999,75799.83,84762.72,-8962.89,Ulster,Ulster-Eve
1078,2023-03-23,Eve,33,Clothing,2396.68,2661.54,New,0.18,Bank Transfer,Online,87830.81999999999,72021.27,79090.43999999999,-7069.17,Connacht,Connacht-Eve
1088,2023-07-30,Eve,1,Furniture,4384.64,4693.9,New,0.14,Cash,Retail,4693.9,4036.75,4384.64,-347.89,Leinster,Leinster-Eve
1002,2023-05-30,Eve,44,Furniture,1393.58,1533.09,Returning,0.24,Credit Card,Retail,67455.95999999999,51266.53,61317.52,-10050.99,Ulster,Ulster-Eve
1026,2023-02-06,Bob,34,Electronics,68.33,219.08,New,0.02,Credit Card,Online,7448.72,7299.75,2323.22,4976.53,Connacht,Connacht-Bob
1014,2023-12-18,David,4,Furniture,854.68,1115.24,New,0.24,Credit Card,Retail,4460.96,3390.33,3418.72,-28.39,Leinster,Leinster-David
1059,2023-11-08,David,17,Clothing,1780.14,2185.42,Returning,0.15,Credit Card,Retail,37152.14,31579.32,30262.38,1316.94,Munster,Munster-David
1056,2023-12-27,Bob,4,Food,1612.82,1647.25,Returning,0.04,Credit Card,Retail,6589.0,6325.44,6451.28,-125.84,Leinster,Leinster-Bob
1007,2023-02-28,Charlie,43,Furniture,3967.25,4272.92,New,0.27,Credit Card,Online,183735.56,134126.96,170591.75,-36464.79,Leinster,Leinster-Charlie
1003,2023-05-11,Charlie,26,Electronics,3418.78,3824.1,New,0.19,Credit Card,Online,99426.59999999999,80535.55,88888.28,-8352.73,Ulster,Ulster-Charlie
1023,2023-07-21,Eve,4,Clothing,1532.8,1619.69,Returning,0.05,Bank Transfer,Retail,6478.76,6154.82,6131.2,23.62,Ulster,Ulster-Eve
1018,2023-08-31,Alice,1,Electronics,2315.83,2333.19,New,0.01,Cash,Retail,2333.19,2309.86,2315.83,-5.97,Leinster,Leinster-Alice
1038,2023-02-04,Charlie,7,Furniture,523.02,686.25,Returning,0.04,Cash,Online,4803.75,4611.6,3661.14,950.46,Ulster,Ulster-Charlie
1099,2023-04-03,Alice,30,Furniture,4495.82,4794.01,New,0.18,Bank Transfer,Retail,143820.30000000002,117932.65,134874.59999999998,-16941.95,Ulster,Ulster-Alice
1015,2023-07-26,David,9,Electronics,4680.35,4758.11,Returning,0.05,Bank Transfer,Online,42822.99,40681.84,42123.15,-1441.31,Ulster,Ulster-David
1064,2023-12-19,Alice,35,Clothing,4900.03,5118.83,Returning,0.07,Credit Card,Retail,179159.05,166617.92,171501.05,-4883.13,Connacht,Connacht-Alice
1089,2023-11-28,David,8,Furniture,4349.34,4629.98,Returning,0.01,Credit Card,Online,37039.84,36669.44,34794.72,1874.72,Connacht,Connacht-David
1028,2023-11-01,Bob,24,Food,911.11,1214.56,New,0.22,Bank Transfer,Online,29149.44,22736.56,21866.64,869.92,Leinster,Leinster-Bob
1074,2023-12-16,Bob,19,Furniture,278.67,423.13,New,0.24,Credit Card,Online,8039.47,6110.0,5294.7300000000005,815.27,Ulster,Ulster-Bob
1039,2023-08-01,Eve,36,Clothing,2919.0,3125.01,New,0.24,Cash,Online,112500.36000000002,85500.27,105084.0,-19583.73,Connacht,Connacht-Eve
1057,2023-06-08,Charlie,43,Furniture,4567.39,4958.78,New,0.04,Cash,Retail,213227.53999999998,204698.44,196397.77000000002,8300.67,Leinster,Leinster-Charlie
1017,2023-01-24,Eve,27,Electronics,927.89,1399.09,Returning,0.27,Credit Card,Online,37775.43,27576.06,25053.03,2523.03,Ulster,Ulster-Eve
1086,2023-10-20,David,32,Furniture,84.86,517.18,Returning,0.2,Credit Card,Retail,16549.76,13239.81,2715.52,10524.29,Munster,Munster-David
1090,2023-01-04,Eve,14,Furniture,4037.21,4323.71,Returning,0.27,Credit Card,Online,60531.94,44188.32,56520.94,-12332.62,Ulster,Ulster-Eve
1044,2023-08-08,Alice,18,Clothing,430.14,641.18,New,0.13,Cash,Online,11541.24,10040.88,7742.5199999999995,2298.36,Ulster,Ulster-Alice
1025,2023-12-30,David,28,Electronics,2097.84,2270.99,New,0.13,Credit Card,Retail,63587.719999999994,55321.32,58739.520000000004,-3418.2,Connacht,Connacht-David
1017,2023-01-20,Bob,29,Clothing,3410.49,3481.72,New,0.24,Bank Transfer,Retail,100969.87999999999,76737.11,98904.20999999999,-22167.1,Leinster,Leinster-Bob
1013,2023-06-01,Charlie,16,Furniture,1222.15,1284.36,Returning,0.03,Credit Card,Retail,20549.76,19933.27,19554.4,378.87,Leinster,Leinster-Charlie
1084,2023-02-19,David,35,Food,465.61,812.91,New,0.16,Bank Transfer,Online,28451.85,23899.55,16296.35,7603.2,Connacht,Connacht-David
1025,2023-06-26,David,47,Furniture,3861.61,3998.91,New,0.25,Credit Card,Online,187948.77,140961.58,181495.67,-40534.09,Ulster,Ulster-David
1068,2023-04-06,Alice,31,Clothing,3169.37,3304.15,Returning,0.25,Credit Card,Retail,102428.65000000001,76821.49,98250.47,-21428.98,Munster,Munster-Alice
1010,2023-04-15,Charlie,4,Food,4943.03,5442.15,Returning,0.29,Cash,Online,21768.6,15455.71,19772.12,-4316.41,Ulster,Ulster-Charlie
1067,2023-09-07,Bob,37,Clothing,1754.32,1856.4,New,0.21,Bank Transfer,Retail,68686.8,54262.57,64909.84,-10647.27,Ulster,Ulster-Bob
1018,2023-04-27,David,17,Clothing,355.72,438.27,Returning,0.06,Bank Transfer,Online,7450.59,7003.55,6047.240000000001,956.31,Munster,Munster-David
1100,2023-12-20,David,39,Electronics,3685.03,3743.39,New,0.01,Bank Transfer,Online,145992.21,144532.29,143716.17,816.12,Connacht,Connacht-David
1086,2023-08-16,Alice,48,Food,2632.58,2926.68,Returning,0.14,Cash,Online,140480.63999999998,120813.35,126363.84,-5550.49,Leinster,Leinster-Alice
